Year,Catalog_ID,Title,Author(s),LDC Catalog No.,ISBN,ISLRN,DOI,Release Date,Member Year(s),DCMI Type(s),Sample Type,Sample Rate,Data Source(s),Project(s),Application(s),Language(s),Language ID(s),License(s),Online Documentation,Licensing Instructions,Citation,URL
2013,LDC2013T23,GALE Chinese-English Word Alignment and Tagging -- Broadcast Training Part 1,"Xuansong Li, Stephen Grimes, Stephanie Strassel",LDC2013T23,1-58563-664-9,526-115-548-399-6,https://doi.org/10.35111/11b6-qe77,"December 16, 2013",2013,Text,,,"broadcast conversation, broadcast news",GALE,"machine translation, content-based retrieval, automatic content extraction, tagging","English, Mandarin Chinese, Chinese","eng, cmn, zho",LDC User Agreement for Non-Members,LDC2013T23 Documents,"Subscription & Standard Members, and Non-Members","Li, Xuansong, Stephen Grimes, and Stephanie Strassel. GALE Chinese-English Word Alignment and Tagging -- Broadcast Training Part 1 LDC2013T23. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T23
2013,LDC2013T05,GALE Chinese-English Word Alignment and Tagging Training Part 4 -- Web,"Xuansong Li, Stephen Grimes, Stephanie Strassel",LDC2013T05,1-58563-639-8,219-635-569-532-0,https://doi.org/10.35111/4669-yf29,"March 15, 2013",2013,Text,,,web collection,GALE,"tagging, machine translation, content-based retrieval, automatic content extraction","English, Mandarin Chinese, Chinese","eng, cmn, zho",LDC User Agreement for Non-Members,LDC2013T05 Documents,"Subscription & Standard Members, and Non-Members","Li, Xuansong, Stephen Grimes, and Stephanie Strassel. GALE Chinese-English Word Alignment and Tagging Training Part 4 -- Web LDC2013T05. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T05
2013,LDC2013S02,GALE Phase 2 Arabic Broadcast Conversation Speech Part 1,"Kevin Walker, Christopher Caruso, Kazuaki Maeda, Denise DiPersio, Stephanie Strassel",LDC2013S02,1-58563-636-3,463-416-327-487-3,https://doi.org/10.35111/j224-tx54,"February 15, 2013",2013,Sound,pcm,16000,broadcast conversation,GALE,speech recognition,Standard Arabic,arb,LDC User Agreement for Non-Members,LDC2013S02 Documents,"Subscription & Standard Members, and Non-Members","Walker, Kevin, et al. GALE Phase 2 Arabic Broadcast Conversation Speech Part 1 LDC2013S02. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S02
2013,LDC2013S07,GALE Phase 2 Arabic Broadcast Conversation Speech Part 2,"Kevin Walker, Christopher Caruso, Kazuaki Maeda, Denise DiPersio, Stephanie Strassel",LDC2013S07,1-58563-654-1,889-136-751-435-1,https://doi.org/10.35111/xges-y891,"September 16, 2013",2013,Sound,pcm,16000,broadcast conversation,GALE,speech recognition,Standard Arabic,arb,LDC User Agreement for Non-Members,LDC2013S07 Documents,"Subscription & Standard Members, and Non-Members","Walker, Kevin, et al. GALE Phase 2 Arabic Broadcast Conversation Speech Part 2 LDC2013S07. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S07
2013,LDC2013T04,GALE Phase 2 Arabic Broadcast Conversation Transcripts Part 1,"Meghan Glenn, Haejoong Lee, Stephanie Strassel, Kazuaki Maeda",LDC2013T04,1-58563-637-1,418-297-555-875-4,https://doi.org/10.35111/hqke-qv38,"February 15, 2013",2013,Text,,,broadcast conversation,GALE,speech recognition,Standard Arabic,arb,LDC User Agreement for Non-Members,LDC2013T04 Documents,"Subscription & Standard Members, and Non-Members","Glenn, Meghan, et al. GALE Phase 2 Arabic Broadcast Conversation Transcripts Part 1 LDC2013T04. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T04
2013,LDC2013T17,GALE Phase 2 Arabic Broadcast Conversation Transcripts Part 2,"Meghan Glenn, Haejoong Lee, Stephanie Strassel, Kazuaki Maeda",LDC2013T17,1-58563-655-X,522-278-791-158-5,https://doi.org/10.35111/cs93-2s35,"September 16, 2013",2013,Text,,,broadcast conversation,GALE,speech recognition,Standard Arabic,arb,LDC User Agreement for Non-Members,LDC2013T17 Documents,"Subscription & Standard Members, and Non-Members","Glenn, Meghan, et al. GALE Phase 2 Arabic Broadcast Conversation Transcripts Part 2 LDC2013T17. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T17
2013,LDC2013T01,GALE Phase 2 Arabic Web Parallel Text,"Lauren Friedman, Hubert Jin, Song Chen, Gary Krug, Stephanie Strassel",LDC2013T01,1-58563-634-7,548-942-841-002-1,https://doi.org/10.35111/p0ps-7b58,"January 15, 2013",2013,Text,,,"weblogs, newsgroups",GALE,machine translation,"English, Standard Arabic","eng, arb",LDC User Agreement for Non-Members,LDC2013T01 Documents,"Subscription & Standard Members, and Non-Members","Friedman, Lauren, et al. GALE Phase 2 Arabic Web Parallel Text LDC2013T01. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T01
2013,LDC2013T11,GALE Phase 2 Chinese Broadcast Conversation Parallel Text Part 1,"Lauren Friedman, Hubert Jin, Song Chen, Gary Krug, Stephanie Strassel",LDC2013T11,1-58563-646-0,932-371-960-415-7,https://doi.org/10.35111/arsx-cw89,"June 17, 2013",2013,Text,,,broadcast conversation,GALE,machine translation,"English, Mandarin Chinese, Chinese","eng, cmn, zho",LDC User Agreement for Non-Members,LDC2013T11 Documents,"Subscription & Standard Members, and Non-Members","Friedman, Lauren, et al. GALE Phase 2 Chinese Broadcast Conversation Parallel Text Part 1 LDC2013T11. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T11
2013,LDC2013T16,GALE Phase 2 Chinese Broadcast Conversation Parallel Text Part 2,"Lauren Friedman, Hubert Jin, Song Chen, Gary Krug, Stephanie Strassel",LDC2013T16,1-58563-650-9,533-010-199-301-1,https://doi.org/10.35111/bd73-0j59,"August 19, 2013",2013,Text,,,broadcast conversation,GALE,machine translation,"English, Mandarin Chinese, Chinese","eng, cmn, zho",LDC User Agreement for Non-Members,LDC2013T16 Documents,"Subscription & Standard Members, and Non-Members","Friedman, Lauren, et al. GALE Phase 2 Chinese Broadcast Conversation Parallel Text Part 2 LDC2013T16. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T16
2013,LDC2013S04,GALE Phase 2 Chinese Broadcast Conversation Speech,"Kevin Walker, Christopher Caruso, Kazuaki Maeda, Denise DiPersio, Stephanie Strassel",LDC2013S04,1-58563-642-8,995-434-316-201-8,https://doi.org/10.35111/xxn1-8s73,"April 15, 2013",2013,Sound,pcm,16000,broadcast conversation,GALE,speech recognition,"Mandarin Chinese, Chinese","cmn, zho",LDC User Agreement for Non-Members,LDC2013S04 Documents,"Subscription & Standard Members, and Non-Members","Walker, Kevin, et al. GALE Phase 2 Chinese Broadcast Conversation Speech LDC2013S04. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S04
2013,LDC2013T08,GALE Phase 2 Chinese Broadcast Conversation Transcripts,"Meghan Glenn, Haejoong Lee, Stephanie Strassel, Kazuaki Maeda",LDC2013T08,1-58563-641-X,839-419-404-977-7,https://doi.org/10.35111/59tr-9c74,"April 15, 2013",2013,Text,,,broadcast conversation,GALE,speech recognition,"Mandarin Chinese, Chinese","cmn, zho",LDC User Agreement for Non-Members,LDC2013T08 Documents,"Subscription & Standard Members, and Non-Members","Glenn, Meghan, et al. GALE Phase 2 Chinese Broadcast Conversation Transcripts LDC2013T08. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T08
2013,LDC2013S08,GALE Phase 2 Chinese Broadcast News Speech,"Kevin Walker, Christopher Caruso, Kazuaki Maeda, Denise DiPersio, Stephanie Strassel",LDC2013S08,1-58563-658-4,398-416-893-097-8,https://doi.org/10.35111/f8qj-vc10,"October 16, 2013",2013,Sound,pcm,16000,broadcast news,GALE,speech recognition,"Mandarin Chinese, Chinese","cmn, zho",LDC User Agreement for Non-Members,LDC2013S08 Documents,"Subscription & Standard Members, and Non-Members","Walker, Kevin, et al. GALE Phase 2 Chinese Broadcast News Speech LDC2013S08. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S08
2013,LDC2013T20,GALE Phase 2 Chinese Broadcast News Transcripts,"Meghan Glenn, Haejoong Lee, Stephanie Strassel, Kazuaki Maeda",LDC2013T20,1-58563-657-6,097-396-657-690-1,https://doi.org/10.35111/wnve-3m88,"October 16, 2013",2013,Text,,,broadcast news,GALE,speech recognition,"Mandarin Chinese, Chinese","cmn, zho",LDC User Agreement for Non-Members,LDC2013T20 Documents,"Subscription & Standard Members, and Non-Members","Glenn, Meghan, et al. GALE Phase 2 Chinese Broadcast News Transcripts LDC2013T20. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T20
2013,LDC2013S05,Greybeard,"Linda Brandschain, David Graff",LDC2013S05,1-58563-645-2,854-216-857-102-2,https://doi.org/10.35111/tahq-9n25,"June 17, 2013",2013,Sound,pcm,8000,telephone conversations,NIST SRE,speaker identification,English,eng,LDC User Agreement for Non-Members,LDC2013S05 Documents,"Subscription & Standard Members, and Non-Members","Brandschain, Linda, and David Graff. Greybeard LDC2013S05. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S05
2013,LDC2013S06,LDC Spoken Language Sampler - Second Release,Linguistic Data Consortium,LDC2013S06,1-58563-653-3,081-702-893-346-9,https://doi.org/10.35111/k4f5-w847,"August 23, 2013",2013,Sound,,,,,,,,,LDC2013S06 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. LDC Spoken Language Sampler - Second Release LDC2013S06. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S06
2013,LDC2013T09,MADCAT Phase 2 Training Set,"David Lee, Safa Ismael, Dave Doermann, Stephanie Strassel, Song Chen, Stephen Grimes",LDC2013T09,1-58563-643-6,828-846-182-243-2,https://doi.org/10.35111/044b-ah68,"May 15, 2013",2013,"Text, StillImage",,,"weblogs, newswire, newsgroups","MADCAT, OpenHaRT","handwriting recognition, machine translation",Arabic,ara,LDC User Agreement for Non-Members,LDC2013T09 Documents,"Subscription & Standard Members, and Non-Members","Lee, David, et al. MADCAT Phase 2 Training Set LDC2013T09. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T09
2013,LDC2013T15,MADCAT Phase 3 Training Set,"David Lee, Safa Ismael, Dave Doermann, Stephanie Strassel, Song Chen, Stephen Grimes",LDC2013T15,1-58563-651-7,222-157-378-519-1,https://doi.org/10.35111/w1px-d922,"August 19, 2013",2013,"Text, StillImage",,,"weblogs, newswire, newsgroups","MADCAT, OpenHaRT","handwriting recognition, machine translation",Arabic,ara,LDC User Agreement for Non-Members,LDC2013T15 Documents,"Subscription & Standard Members, and Non-Members","Lee, David, et al. MADCAT Phase 3 Training Set LDC2013T15. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T15
2013,LDC2013L01,Maninkakan Lexicon,Moussa Bamba,LDC2013L01,1-58563-662-2,573-342-913-646-6,https://doi.org/10.35111/291t-6743,"December 16, 2012",2013,Text,,,dictionaries,,"instruction, language teaching, machine translation, sociolinguistics","French, English, Eastern Maninkakan","fra, eng, emk",LDC User Agreement for Non-Members,LDC2013L01 Documents,"Subscription & Standard Members, and Non-Members","Bamba, Moussa. Maninkakan Lexicon LDC2013L01. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013L01
2013,LDC2013T12,Manually Annotated Sub-Corpus Third Release,"Nancy Ide, Keith Suderman, Collin Baker, Rebecca Passonneau, Christiane Fellbaum",LDC2013T12,1-58563-647-9,021-129-973-518-8,https://doi.org/10.35111/ctg7-5698,"July 17, 2013",2013,Text,,,"weblogs, web collection, transcribed speech, telephone speech, newswire, journal entries, government documents, fiction, email",American National Corpus (ANC),natural language processing,English,eng,LDC User Agreement for Non-Members,LDC2013T12 Documents,"Subscription & Standard Members, and Non-Members","Ide, Nancy, et al. Manually Annotated Sub-Corpus Third Release LDC2013T12. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T12
2013,LDC2013S03,Mixer 6 Speech,"Linda Brandschain, David Graff, Kevin Walker, Christopher Cieri",LDC2013S03,1-58563-652-5,067-355-674-551-6,https://doi.org/10.35111/s1w9-y411,"August 19, 2013",2013,Sound,1-channel pcm,16000,"microphone conversation, microphone speech, telephone conversations","MIXER, NIST SRE",speaker identification,English,eng,,LDC2013S03 Documents,"Subscription & Standard Members, and Non-Members","Brandschain, Linda, et al. Mixer 6 Speech LDC2013S03. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013S03
2013,LDC2013T07,NIST 2008-2012 Open Machine Translation (OpenMT) Progress Test Sets,NIST Multimodal Information Group,LDC2013T07,1-58563-640-1,112-444-010-598-0,https://doi.org/10.35111/xh7k-8m27,"April 15, 2013",2013,Text,,,"web collection, newswire",NIST MT,machine translation,"English, Mandarin Chinese, Arabic, Chinese","eng, cmn, ara, zho",LDC User Agreement for Non-Members,LDC2013T07 Documents,"Subscription & Standard Members, and Non-Members","NIST Multimodal Information Group. NIST 2008-2012 Open Machine Translation (OpenMT) Progress Test Sets LDC2013T07. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T07
2013,LDC2013T03,NIST 2012 Open Machine Translation (OpenMT) Evaluation,NIST Multimodal Information Group,LDC2013T03,1-58563-635-5,896-999-017-833-1,https://doi.org/10.35111/ekv5-3297,"February 15, 2013",2013,Text,,,"web collection, newswire",NIST MT,machine translation,"English, Mandarin Chinese, Chinese","eng, cmn, zho",LDC User Agreement for Non-Members,LDC2013T03 Documents,"Subscription & Standard Members, and Non-Members","NIST Multimodal Information Group. NIST 2012 Open Machine Translation (OpenMT) Evaluation LDC2013T03. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T03
2013,LDC2013T19,OntoNotes Release 5.0,"Ralph Weischedel, Martha Palmer, Mitchell Marcus, Eduard Hovy, Sameer Pradhan, Lance Ramshaw, Nianwen Xue, Ann Taylor, Jeff Kaufman, Michelle Franchini, Mohammed El-Bachouti, Robert Belvin, Ann Houston",LDC2013T19,1-58563-659-2,151-738-649-048-2,https://doi.org/10.35111/xmhb-2b84,"October 16, 2013",2013,Text,,,"telephone conversations, newswire, newsgroups, broadcast news, broadcast conversation, weblogs, religious texts",GALE,"information extraction, information retrieval","English, Mandarin Chinese, Arabic, Chinese","eng, cmn, ara, zho",LDC User Agreement for Non-Members,LDC2013T19 Documents,"Subscription & Standard Members, and Non-Members","Weischedel, Ralph, et al. OntoNotes Release 5.0 LDC2013T19. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T19
2013,LDC2013T18,Semantic Textual Similarity (STS) 2013 Machine Translation,"Eneko Agirre, Daniel Cer, Mona Diab, Aitor Gonzalez-Agirre, Weiwei Guo",LDC2013T18,1-58563-656-8,857-492-590-583-5,https://doi.org/10.35111/cy4d-7c39,"September 16, 2013",2013,Text,,,"newswire, web collection","NIST MT, GALE",machine translation,English,eng,LDC User Agreement for Non-Members,LDC2013T18 Documents,"Subscription & Standard Members, and Non-Members","Agirre, Eneko, et al. Semantic Textual Similarity (STS) 2013 Machine Translation LDC2013T18. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T18
2013,LDC2013T22,The ARRAU Corpus of Anaphoric Information,"Massimo Poesio, Ron Artstein, Olga Uryupina, Kepa Rodriguez, Francesca Delogu, Antonella Bristot, Janet Hitzeman",LDC2013T22,1-58563-663-0,462-157-606-044-8,https://doi.org/10.35111/y3mr-he10,"December 16, 2013",2013,Text,,,"meeting speech, microphone conversation, newswire, transcribed speech",,"discourse analysis, information detection, information extraction, parsing, tagging",English,eng,LDC User Agreement for Non-Members,LDC2013T22 Documents,"Subscription & Standard Members, and Non-Members","Poesio, Massimo, et al. The ARRAU Corpus of Anaphoric Information LDC2013T22. Web Download. Philadelphia: Linguistic Data Consortium, 2013.",https://catalog.ldc.upenn.edu/LDC2013T22
2012,LDC2012V01,2005 NIST/USF Evaluation Resources for the VACE Program - Broadcast News,"Rangachar Kasturi, Dmitry Goldgof, Vasant Manohar, Padmanabhan Soundararajan, John S. Garofolo, Rachel Bowers, Travis Rose, Jonathan G. Fiscus, Martial Michel",LDC2012V01,1-58563-609-6,398-730-015-144-2,https://doi.org/10.35111/2ffr-jx88,"April 20, 2012",2012,MovingImage,mpeg,,broadcast news,VACE,"information extraction, event detection, content-based retrieval",English,eng,LDC User Agreement for Non-Members,LDC2012V01 Documents,"Subscription & Standard Members, and Non-Members","Kasturi, Rangachar, et al. 2005 NIST/USF Evaluation Resources for the VACE Program - Broadcast News LDC2012V01. Hard Drive. Philadelphia: Linguistic Data Consortium, 2012.",https://catalog.ldc.upenn.edu/LDC2012V01
2012,LDC2012S01,2006 NIST Speaker Recognition Evaluation Test Set Part 2,NIST Multimodal Information Group,LDC2012S01,1-58563-602-9,125-164-075-830-3,https://doi.org/10.35111/9d4j-4908,"January 19, 2012",2012,Sound,ulaw,8000,"microphone speech, telephone speech",NIST SRE,speaker identification,"Yue Chinese, Urdu, Thai, Spanish, Russian, Korean, Hindi, Persian, English, Mandarin Chinese, Bengali, Standard Arabic, Dari, Iranian Persian, Chinese, Arabic","yue, urd, tha, spa, rus, kor, hin, fas, eng, cmn, ben, arb, prs, pes, zho, ara",LDC User Agreement for Non-Members,LDC2012S01 Documents,"Subscription & Standard Members, and Non-Members","NIST Multimodal Information Group. 2006 NIST Speaker Recognition Evaluation Test Set Part 2 LDC2012S01. Web Download. Philadelphia: Linguistic Data Consortium, 2012.",https://catalog.ldc.upenn.edu/LDC2012S01
